,OS,Remission,pCR,pRelapse
PCA_139,0.34608317754334106,0.30429326414149444,0.26531557032409075,0.4366453088765069
PCA_140,0.3337230640596504,0.24855288487470842,0.38403865106943585,0.44005574086823596
PCA_141,0.48501818127971913,0.38036658017686814,0.32219818409684414,0.3230109657071184
PCA_142,0.4599184697819431,0.4056480903476739,0.36508328131290657,0.32190390327057034
PCA_143,0.5915701317570244,0.20962915113339628,0.43502028122299313,0.45240377505329493
PCA_144,0.3505175835612874,0.27056280135910504,0.44045803473828055,0.30533976168005506
PCA_145,0.4396538144346888,2.0,0.5054715256881661,0.351723051547751
PCA_146,0.34759086844894743,0.4333952965719234,0.5690072414880538,0.24533256593683492
PCA_147,0.4308607381459952,0.22635692812158117,0.43352932684804096,0.36338733642050813
PCA_148,0.3475908684489474,0.2413273743802693,0.3686026997344209,0.27591763137477454
PCA_149,0.5216035469662019,0.3154658252051588,0.3042932641414944,0.33103892233233095
PCA_150,0.3784878345332982,0.33673652891553124,0.5117970106560391,0.3816747021000688
PCA_151,0.3434010329173803,0.3065751459719717,0.39457621879636556,0.3234017623704763
PCA_152,0.402379879088213,0.282775153291899,0.4441666913907771,0.3475908684489475
PCA_153,0.4112156018337831,0.285067960986693,0.35544324223188084,0.2607421616491618
PCA_154,0.3040153368358142,0.36349971628577965,0.4778183144705454,0.3338262700583692
PCA_155,0.4712033359260107,0.33123911646541676,0.5394017547698874,0.31674217887410355
PCA_156,0.5522952212732402,0.24855288487470836,0.38524026361948754,0.27039927874727904
PCA_157,0.477093377625086,0.39274326846097074,0.352153464743588,0.32050763072288824
PCA_158,0.2737792697316199,0.2863983858638615,0.30325035328647704,0.26606343025424695
PCA_159,0.2555273184161787,0.4508532418557062,0.41948384260788635,0.3230109657071184
PCA_160,0.2493305781224721,0.2982073988586646,0.39346167940209126,0.33517690886148516
PCA_161,0.5499072350110195,0.37719063502991623,0.36079413689073,0.34063905107996867
PCA_162,0.3377948187064603,0.3991435291321865,0.36134235863457376,0.38789458613429195
PCA_163,0.43086073814599507,0.4545151636315572,0.4438982461459115,0.37241878762387226
PCA_164,0.3422240871645249,0.307910722473401,0.40487206810475185,0.23849216385510016
PCA_165,0.41728283757296153,0.3819055179677903,0.29133170764188354,0.2512779824867443
PCA_166,0.5984176918694375,2.0,0.3832189324649647,0.3114748597890071
PCA_167,0.4085636766324466,0.3379990984340988,0.5290896416387644,0.2162525455106535
PCA_168,0.41238043188401935,0.34639956278257605,0.35390149130452314,0.38777466433139557
PCA_169,0.4430877444542089,0.4754582252210852,0.2537787714174203,0.22997458657456088
PCA_170,0.3140974781084305,0.2947039390539134,0.2619590569368119,0.270399278747279
PCA_171,0.34371496617101127,0.2983877382920874,0.4145555786313918,0.3576710036339669
PCA_172,0.32431784651083617,0.4793199936787727,0.7037533071020938,0.27591763137477443
PCA_173,0.45977628101712636,0.2338636629827561,0.38106235152364754,0.2137119241049761
PCA_174,0.32734758682953446,0.16625163484743946,0.4341880687156893,0.24147331590328894
PCA_175,2.0,0.3246143341361086,0.48155032952435917,0.3619230200426358
PCA_176,0.439653814434689,0.31674217887410355,0.2946128281465811,2.0
PCA_177,0.3755545538156654,0.48081973053674576,0.5777517780949494,0.3709180778426324
PCA_178,0.37567069647098084,0.3409504593617399,0.2806704181465842,0.2992329664464539
PCA_179,0.36214189117939166,0.2317708103548106,0.3044772839715178,0.3351769088614851
PCA_180,0.35468455964178314,0.27591763137477443,0.6178355508166525,0.34489703921846826
PCA_181,0.45254368382334087,0.27157725722153964,0.34822668605036905,0.3114748597890071
PCA_182,0.6467603481308579,0.28041406684903014,0.5328998444981665,0.38155670324153357
PCA_183,0.34759086844894743,0.47120333592601094,0.46449570733718676,0.3693092041251385
PCA_184,0.4311212990230853,0.34105117518318595,0.2764223433867829,0.28630984270804766
PCA_185,0.23270853958097384,0.37091807784263237,0.4176643127181314,0.38333744537855197
PCA_186,0.33926640186672763,0.37404120805806745,0.3598862827597795,0.5126194461268557
PCA_187,0.4381469794516096,0.25064570016535337,0.40287228244061385,0.28729449330984436
PCA_188,0.47917180672319004,0.4055226798571055,0.44059424921149043,0.4434928101468738
PCA_189,0.4731097931666228,0.39581080217784903,0.4495859685831532,0.3562297219600641
PCA_190,0.5364056611866472,0.389463981734764,0.382372866279972,0.36782102481370094
PCA_191,0.4507201003863043,0.469304561001983,0.3850074322998412,0.37684612665830475
PCA_192,0.4121311976029249,0.3233062585970712,0.3095348320447727,0.26722251986084444
PCA_193,0.27377926973162003,0.3409504593617398,0.4335293268480411,0.47488368448073626
PCA_194,0.35611958969209806,0.36079413689073,0.4213112991720514,0.4381469794516096
PCA_195,0.4733959039484918,0.30175250802393305,0.3981391777175888,0.4255414697738224
PCA_196,0.3208006350929437,0.26606343025424695,0.3789510005320295,0.2279838633168853
PCA_197,0.3816747021000687,0.3273475868295345,0.4246019643961214,0.31655074639297603
PCA_198,0.3435072318900619,0.27267604067433115,0.444435298976562,0.36782102481370116
PCA_199,0.391039727005066,0.4791718067231898,0.31556338503562403,0.3244181438856844
PCA_200,0.4617792692074907,0.4415691402888482,0.3946927755186341,0.5153233147750079
PCA_Sq_1,0.414048895581771,0.331038922332331,0.279877622679118,0.20768894470843155
PCA_Sq_2,0.5198158439006035,0.332682140096386,0.33694483698497446,0.2907098691364066
PCA_Sq_3,0.2993213590360278,0.3450037008406967,0.46061730959043545,0.2627786965474043
PCA_Sq_4,0.3664470577931689,0.39421583124166554,0.35368760049656095,0.3192161036776048
PCA_Sq_5,0.45464942615213133,0.2898031087061853,0.40943760852483124,0.2791977583186048
PCA_Sq_6,0.692957515854491,0.2982073988586646,0.2888098602728353,0.3833374453785519
PCA_Sq_7,0.5195016778584267,0.30533976168005494,0.3638320235233499,0.3338262700583691
PCA_Sq_8,0.28971351294351333,0.4640714585757015,0.49968752781462417,0.3026966567434471
PCA_Sq_9,0.3168401334251296,0.2791977583186048,0.44776809977456383,0.2472487437005138
PCA_Sq_10,0.5844393875907303,0.36225388588273155,0.5241926933062466,0.3192161036776048
PCA_Sq_11,0.532413118581322,0.33779481870646016,0.3948148367918017,0.3446885905167961
PCA_Sq_12,0.4275215674253638,0.324714723201657,0.47134905858087406,0.30657514597197166
PCA_Sq_13,0.22342418605054762,0.477240921813135,0.45126540667630494,0.3016592179753366
PCA_Sq_14,0.5893603672342441,0.38190551796779026,0.3775354583470975,0.2544189572678287
PCA_Sq_15,0.294612828146581,0.4382824792161442,0.2913317076418835,0.28041406684903
PCA_Sq_16,0.42579881384996066,0.27157725722153964,0.31851134217407095,0.3709180778426324
PCA_Sq_17,0.40601330378950706,0.23474051805201016,0.4681236657467239,0.3987789700087881
PCA_Sq_18,0.2887205715836494,0.4293840398625772,0.42804473735498594,0.31429178146925796
PCA_Sq_19,0.3754384470671066,0.4174118849677566,0.4758928836329753,0.21990956990402047
PCA_Sq_20,0.5890041699075134,0.23767477452766017,0.31722346427177556,0.4732561054056195
PCA_Sq_21,0.43112129902308527,0.3379990984340987,0.36236591522115197,0.33372306405965035
PCA_Sq_22,0.4582004798711325,0.37848783453329826,0.394692775518634,0.48653574710807
PCA_Sq_23,0.4868299771684549,0.3167421788741035,0.49152984903406005,0.47488368448073626
PCA_Sq_24,0.539068282563589,0.2565611648880239,0.5425672934780061,0.32441814388568446
PCA_Sq_25,0.4470887545424588,0.2944347701914817,0.47368875066503696,0.3004436430525322
PCA_Sq_26,0.36792967812576455,0.34500370084069676,0.6021240650667234,0.2681415270891881
PCA_Sq_27,0.4577819808774355,0.44876508183429586,0.6248025742357284,0.348997197898256
PCA_Sq_28,0.2991404553413623,0.5028263153592675,0.28189314223249967,0.25127798248674443
PCA_Sq_29,0.3709180778426322,0.2225926862647601,0.41109416575572844,0.27361380315223266
PCA_Sq_30,0.492769789052082,0.2191558691008751,0.5057842146560476,0.29070986913640656
PCA_Sq_31,0.3286720133128098,0.2609805291184438,0.3640520491204156,0.29820739885866443
PCA_Sq_32,0.4947635027223114,0.21909115018187608,0.4192303151709381,0.24132737438026927
PCA_Sq_33,0.33237828371262473,0.32190390327057017,0.4180461366034681,0.2596914673088867
PCA_Sq_34,0.19547517324801822,0.37567069647098084,0.3981391777175887,0.2069771279171047
PCA_Sq_35,0.3340281498260557,0.3284733706842553,0.3144818478526427,0.36519112590312214
PCA_Sq_36,0.2826877302975874,0.27711965022606094,0.3068554134255658,0.2907098691364066
PCA_Sq_37,0.2897135129435134,0.3942158312416657,0.3712571668605612,0.24335935087255103
PCA_Sq_38,0.39445423129452994,0.2597717785613255,0.5100429177434517,0.22805436878935453
PCA_Sq_39,0.565679604779176,0.2805836458538868,0.32764684420837403,0.24540843660689796
PCA_Sq_40,0.5635665523196329,0.2683036843369876,0.31960673722505617,0.3165507463929761
PCA_Sq_41,0.3192161036776048,0.28154860344364746,0.2526033763319258,0.3178314895806194
PCA_Sq_42,0.5129294501738038,0.34759086844894743,0.37612520381063375,2.0
PCA_Sq_43,0.3927432684609707,0.331341554287405,0.4532313177456907,0.45635410164113316
PCA_Sq_44,0.4038885736508664,0.33548332371599776,0.34511039544871625,0.28854607478765193
PCA_Sq_45,0.33947157152692464,0.28286260332233226,0.37460955854490763,0.3179297810079706
PCA_Sq_46,0.3519357543045593,0.3206067497640577,0.42817711293633665,0.219023415785296
PCA_Sq_47,0.4524037750532951,0.22176120848261233,0.32907421831759875,0.40201236403338414
PCA_Sq_48,0.3140974781084305,0.31292852683963407,0.35533335311262165,0.26722251986084444
PCA_Sq_49,0.3649704118713948,0.3838012283781975,0.3288753326045828,0.3755545538156654
PCA_Sq_50,0.4543746453572246,0.3041991885906889,0.37589788144631825,0.2638418816110816
PCA_Sq_51,0.5543660126835924,0.3017525080239331,0.5164184542152447,0.3532553122310785
PCA_Sq_52,0.4293840398625773,0.4493080228339257,0.4194838426078863,0.3230109657071184
PCA_Sq_53,0.3990201295970061,0.45254368382334076,0.3058037212611491,0.395810802177849
PCA_Sq_54,0.49923113648213957,0.3285749531816159,0.40766165462379605,0.3431934883712553
PCA_Sq_55,0.5478530990201805,0.4223741049017847,0.30561889975961387,0.4205420383703314
PCA_Sq_56,0.4189711360768564,0.260742161649162,0.3855924458140493,0.32960302623175347
PCA_Sq_57,0.4187179185092274,0.36225388588273144,0.3703178541716228,0.27242699106910245
PCA_Sq_58,0.3296030262317535,0.36349971628577965,0.24777761734942197,0.3102197314651165
PCA_Sq_59,0.3633873364205083,0.2556063418788555,0.40161010907398925,0.35922917621896794
PCA_Sq_60,0.3619230200426359,0.4042578039148332,0.5928273071348474,0.19712107420676642
PCA_Sq_61,0.30657514597197166,0.4022610522874137,0.4660931584532071,0.3740412080580675
PCA_Sq_62,0.49092908557621345,0.3564451501032708,0.2039074749071642,0.30035075765368535
PCA_Sq_63,0.4257988138499609,0.2829461601519765,0.2588814571522955,0.3257307180383722
PCA_Sq_64,0.4057679176701357,0.29941392608674755,0.5352213911704208,0.260742161649162
PCA_Sq_65,0.3959277235926293,0.3005365571767847,0.38982002520358916,0.43788217239726307
PCA_Sq_66,0.3550088081650769,0.37103278663800565,0.44958596858315353,0.29461282814658096
PCA_Sq_67,0.40893718082150204,0.3634997162857796,0.336741194431348,0.2669784512477204
PCA_Sq_68,0.4791718067231898,0.2783269056014203,0.4060189291414603,0.3029733785270346
PCA_Sq_69,0.5278044042288439,0.30533976168005494,0.3330892524038869,0.42912452894931785
PCA_Sq_70,0.7552330799656011,0.39628967613952226,0.2600092589176088,0.33517690886148516
PCA_Sq_71,0.5915701317570248,0.33517690886148505,0.7376019797067367,0.3351769088614851
PCA_Sq_72,0.38476941068282733,0.2253750948430696,0.5571177860201294,0.29215290072249755
PCA_Sq_73,0.4311212990230855,0.40388857365086644,0.5529710801633176,0.2944347701914816
PCA_Sq_74,0.38621207605438607,0.29197632949711594,0.38368788803868,0.41703064037834586
PCA_Sq_75,0.33548332371599776,0.30044364305253224,0.3804842109822096,0.3421230249704456
PCA_Sq_76,0.4174118849677563,0.31283178160405267,0.46290373119976636,0.33779481870646016
PCA_Sq_77,0.35193575430455937,0.3105993559038447,0.6024881965844525,0.3740412080580674
PCA_Sq_78,0.40906364726840133,0.39593320920793396,0.2556063418788553,0.3154658252051588
PCA_Sq_79,0.35214858569229623,0.32060674976405756,0.45323131774569075,0.3140974781084305
PCA_Sq_80,0.509111644301258,0.4191007055887958,0.3668954891614166,0.39741222625996325
PCA_Sq_81,0.47339590394849157,0.2715772572215397,0.3107871893113308,0.2815486034436474
PCA_Sq_82,0.4987751619962577,0.2289770615410458,0.35955757937818816,0.31674217887410355
PCA_Sq_83,0.38946398173476404,0.25856504397885993,0.4180461366034679,0.34201725394029103
PCA_Sq_84,0.3923845550378017,0.3637195409217051,0.40601892914146015,0.42408300233340973
PCA_Sq_85,0.3561195896920979,0.2706464746413491,0.48155032952435933,0.2162525455106535
PCA_Sq_86,0.4331273603176021,0.37103278663800576,0.27386393772734513,0.3017525080239329
PCA_Sq_87,0.48486823266786505,0.3727592485733309,0.442376864130654,0.2462524228370095
PCA_Sq_88,0.3619230200426359,0.32060674976405773,0.6998540233316992,0.386212076054386
PCA_Sq_89,0.35051758356128754,0.3725339605233741,0.4028722824406139,0.4308607381459951
PCA_Sq_90,0.37696266874080864,0.41238043188401924,0.43313336133732117,0.23466794548424577
PCA_Sq_91,0.4868299771684551,0.23849216385510008,0.33433814672017015,0.27600296067255736
PCA_Sq_92,0.4140488955817711,0.23576315124313063,0.45677129528414284,0.3207058994584265
PCA_Sq_93,0.38345068219827827,0.33810362682388284,0.3789510005320295,0.2907098691364065
PCA_Sq_94,0.391039727005066,0.3880145450237754,0.4606173095904351,0.2164502410872841
PCA_Sq_95,0.6211486383448758,0.34212302497044544,0.44917533768314816,0.2839192426846429
PCA_Sq_96,0.4989294114152331,0.3406390510799685,0.49152984903406005,0.34063905107996834
PCA_Sq_97,0.38013669441160614,0.28197641268602264,0.49506270847676515,0.3230109657071183
PCA_Sq_98,0.38621207605438607,0.27824085783095015,0.3481190280074353,0.23270853958097396
PCA_Sq_99,0.4291245289493178,0.4437610102063463,0.34126215232936163,0.3102197314651165
PCA_Sq_100,0.4257988138499606,0.31021973146511655,0.46103840060885765,0.3522574899017976
PCA_Sq_101,0.6285328941990844,0.33926640186672785,0.5350559216937327,0.3940939551575367
PCA_Sq_102,0.5342441450408285,0.3698703643968874,0.3992669668294648,0.26163888222276593
PCA_Sq_103,0.36225388588273144,0.2137780158886755,0.47235074612221073,0.36393949849547974
PCA_Sq_104,0.3832189324649647,0.2970934681595754,0.41313476337219585,0.4086900275707788
PCA_Sq_105,0.5111714760268776,0.5432786924299204,0.2291187086910892,0.31302096505981886
PCA_Sq_106,0.31409747810843053,0.34350723189006194,0.24655376871647194,0.3260284972944583
PCA_Sq_107,0.3154658252051589,0.26187806946362757,0.39457621879636556,0.23270853958097396
PCA_Sq_108,0.36046460431742694,0.2806704181465841,0.5161063414857631,0.408690027570779
PCA_Sq_109,0.42951682963182136,0.30915650870105577,0.5037460915984707,0.3667820594562658
PCA_Sq_110,0.3040153368358142,0.3168401334251297,0.433529326848041,0.2119274946004404
PCA_Sq_111,0.4694431922695816,0.2932483071175247,0.3209990850834677,0.42593049486505746
PCA_Sq_112,0.38298732279644,0.34212302497044556,0.27625527938784955,0.19073474514039637
PCA_Sq_113,0.5868039903369773,0.34074439589204614,0.614412311292575,0.351723051547751
PCA_Sq_114,0.35040921726263297,0.3592291762189679,0.34963558797524713,0.3091565087010557
PCA_Sq_115,0.4193541546449969,0.360682593484565,0.48954916579054486,0.1855835827620432
PCA_Sq_116,0.4562130148392436,0.43854752835403804,0.3082875213141623,0.22615018423806996
PCA_Sq_117,0.4947635027223113,0.429257238463147,0.2684696592690471,0.3908033906086123
PCA_Sq_118,0.515475539855024,0.3029733785270346,0.46797894025690884,0.3548990533558039
PCA_Sq_119,0.5431107319514807,0.3338262700583691,0.426577690411702,0.3284733706842554
PCA_Sq_120,0.4344885855611843,0.35922917621896777,0.3222978259524911,0.2587214098963809
PCA_Sq_121,0.38644563587631964,0.3867989200082616,0.4079081859711219,0.38465578442939663
PCA_Sq_122,0.29811520481887527,0.29941392608674755,0.3451103954487161,0.35622972196006397
PCA_Sq_123,0.4363814094010785,0.32857495318161584,0.35368760049656095,0.251507697912868
PCA_Sq_124,0.32441814388568424,0.2805836458538867,0.3928647268365726,0.3028797110331295
PCA_Sq_125,0.3232063049735749,0.2693096698018085,0.5737982824613834,0.3421230249704455
PCA_Sq_126,0.5562725375268937,0.3650832813129065,0.2256508925606391,0.23753112876519508
PCA_Sq_127,0.5385759226824939,0.4107186914770201,0.37765221360984896,0.24933057812247203
PCA_Sq_128,0.38789458613429206,0.3577816156866484,0.5998748771414564,0.3257307180383722
PCA_Sq_129,2.0,0.2628563206466088,0.46248093647519445,0.2848956717536784
PCA_Sq_130,0.3284733706842554,2.0,0.6338251411682404,0.27583232845746614
PCA_Sq_131,0.4023798790882128,0.2504167720478551,0.39481483679180174,0.31283178160405267
PCA_Sq_132,0.3816747021000688,0.43978978019761,0.2718255300099103,0.4450180300215147
PCA_Sq_133,0.5214495122244255,0.3065751459719716,0.5945065796597028,0.2564061045783106
PCA_Sq_134,0.4381469794516096,0.31931482330574906,0.34371972837372283,0.27039927874727904
PCA_Sq_135,0.30392134720923836,0.3479086320017754,0.4182989479143486,2.0
PCA_Sq_136,0.3489971978982561,0.4072893154410068,0.3670089539454314,0.21902341578529608
PCA_Sq_137,0.3104073352966214,0.35633495123336645,0.42301589656264466,0.2703992787472789
PCA_Sq_138,0.44528715245008027,0.356555383052883,0.27858134884029523,0.43788217239726307
PCA_Sq_139,0.4187179185092274,0.2413273743802694,0.38824919487980575,0.37871672315879334
PCA_Sq_140,0.5543660126835924,0.29820739885866465,0.5950500707006937,0.31283178160405267
PCA_Sq_141,0.5091116443012585,0.25449763796270897,0.44790657493228725,0.30925211733491137
PCA_Sq_142,0.4023798790882128,0.4042578039148334,0.4385475283540381,0.3016592179753366
PCA_Sq_143,0.3724187876238723,0.372533960523374,0.3981391777175885,0.3435072318900619
PCA_Sq_144,0.41728283757296153,0.35346894161487374,0.3728745267625655,0.3167421788741034
PCA_Sq_145,0.5597101247182047,0.4620585279116477,0.33164446290511346,0.27361380315223266
PCA_Sq_146,0.34608317754334106,0.2705628013591051,0.3238976544838016,0.3179297810079706
PCA_Sq_147,0.3156566015856226,0.2216271805533085,0.5018643869924635,0.42938403986257745
PCA_Sq_148,0.47873415349555026,0.31283178160405267,0.424339464408656,2.0
PCA_Sq_149,0.33257928781780866,0.454515163631557,0.4970725860372457,0.4137986529154137
PCA_Sq_150,0.34489703921846815,0.3742674076084345,0.3823728662799721,0.2374576934499734
PCA_Sq_151,0.41059171335531935,0.2861368029071737,0.37321540434347494,0.3257307180383722
PCA_Sq_152,0.4508532418557061,0.33123911646541665,0.25969146730888676,0.32200345411798365
PCA_Sq_153,0.6036429915888005,0.3181220474533863,0.2958089103846138,0.14902353210031544
PCA_Sq_154,0.34920825220869905,0.3017525080239331,0.47575234770704056,0.2968221168124669
PCA_Sq_155,2.0,0.30410514212435646,0.4438982461459112,0.2907098691364065
PCA_Sq_156,0.3244181438856842,0.4456942288161039,0.4063844764571991,0.3299043455072154
PCA_Sq_157,0.5237139200960707,0.27616987208300925,0.503894896798823,0.3532553122310784
PCA_Sq_158,0.33528056447103655,0.22904787416643818,0.3410559004788267,0.4055226798571054
PCA_Sq_159,0.4866794684203234,0.3877746643313957,0.41122129926405776,0.3446885905167962
PCA_Sq_160,0.6818459521891852,0.23212298292313388,0.36541703622731425,0.2627786965474044
PCA_Sq_161,0.33382627005836923,0.5151639970036562,0.3668954891614166,0.38621207605438596
PCA_Sq_162,0.3711423886956172,0.38465578442939646,0.45704752544110977,0.3392664018667277
PCA_Sq_163,0.45805882224146105,0.4161041599464986,0.5328998444981667,0.26697845124772035
PCA_Sq_164,0.4240830023334097,0.2771196502260609,0.532899844498167,0.19317865272263102
PCA_Sq_165,0.3662255847019484,0.34084505084291394,0.4758928836329752,0.2759176313747745
PCA_Sq_166,0.4505807553967837,0.40413282324633887,0.2465537687164718,0.34619020598645683
PCA_Sq_167,0.6957611757032504,0.3128317816040527,0.4159812802283635,0.2627786965474043
PCA_Sq_168,0.6493770973230337,0.40753562161807316,0.4644957073371869,0.30287971103312933
PCA_Sq_169,0.4929153518830607,0.4735423046690831,0.40450227680046186,0.34759086844894743
PCA_Sq_170,0.2649093682505505,0.30809692994326326,0.3043873687857678,0.2433593508725511
PCA_Sq_171,2.0,0.33237828371262473,0.5095770682797452,0.4619156775247344
PCA_Sq_172,0.5097275959344608,0.3833374453785519,0.7344025981990359,0.2782408578309502
PCA_Sq_173,0.4468185432625133,0.3141946147687767,0.3656380203528875,0.35062112548472646
PCA_Sq_174,0.3379990984340989,0.3461902059864567,0.3611239707189013,0.20454547782748334
PCA_Sq_175,0.3943322815064486,0.347698363155149,0.4892532923082879,0.24230376882650356
PCA_Sq_176,0.4055226798571055,0.32200345411798353,0.4369154213636088,0.36192302004263593
PCA_Sq_177,0.3864456358763194,0.43462295394393635,0.4248587403110801,0.3271497446572018
PCA_Sq_178,0.41585267512048263,0.4121311976029248,0.3758978814463183,0.26922640980722606
PCA_Sq_179,0.3246143341361084,0.33268214009638625,0.3315419314356527,0.4637909832975073
PCA_Sq_180,0.3800191710447677,0.37848783453329826,0.29875288359453983,0.21807339194385308
PCA_Sq_181,0.49306778911816257,0.25237266016412707,0.3917550218066652,0.3115711853878112
PCA_Sq_182,0.5345672265163212,0.37848783453329826,0.27334002423615006,0.29315764623453505
PCA_Sq_183,0.3475908684489475,0.34350723189006194,0.3411566474472867,0.3769626687408085
PCA_Sq_184,0.37555455381566527,0.30925211733491154,0.6199603542854014,0.30297337852703454
PCA_Sq_185,0.36349971628577976,0.30819221089558985,0.5164184542152447,0.39902012959700606
PCA_Sq_186,0.23849216385510005,0.3712571668605612,0.3948148367918016,0.42408300233340973
PCA_Sq_187,0.2861368029071737,0.38982002520358927,0.40613886600867466,0.268141527089188
PCA_Sq_188,0.3284733706842555,0.29324830711752475,0.3668954891614166,0.35489905335580363
PCA_Sq_189,0.35611958969209806,0.31050333075662717,0.3791801692548462,0.45112589309945206
PCA_Sq_190,0.31021973146511655,0.3205076307228883,0.3928647268365727,0.23466794548424574
PCA_Sq_191,0.37253396052337406,0.3913972110019975,0.46797894025690884,0.3052453625932269
PCA_Sq_192,0.33799909843409875,0.36079413689073,0.42631987559853324,0.354684559641783
PCA_Sq_193,0.5094195270225913,0.2970934681595753,0.3697611379807676,0.31157118538781114
PCA_Sq_194,0.5937799547574495,0.33423015167952214,0.5378781340436671,0.2512779824867444
PCA_Sq_195,0.38453686393704567,0.2910615861334286,0.41109416575572844,0.3078155285462619
PCA_Sq_196,0.37871672315879307,0.23466794548424574,0.4246019643961214,0.3421230249704455
PCA_Sq_197,0.4418361770185921,0.4072893154410067,0.43868315199089075,0.23547499400048935
PCA_Sq_198,0.5157872711103739,0.38812916344578374,0.3583252599458298,0.24518429196219216
PCA_Sq_199,0.4930677891181627,0.28294616015197643,0.6199603542854019,0.25767885843724303
PCA_Sq_200,0.5241926933062465,0.2828626033223323,0.4390841910560547,0.3619230200426359
